"county","tract","blockgroup","state","puma22","stab","CountyName","PUMA22name","pop20","afact"
"County code","Tract","Block group","State code","PUMA (2022)","State abbr.","County name","PUMA22 name","Total population (2020 Census)","blockgroup-to-puma22 allocation factor"
"06001","4068.00","1","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",723,1 
"06001","4068.00","2","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",719,1 
"06001","4068.00","3","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1113,1 
"06001","4068.00","4","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1014,1 
"06001","4069.00","1","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",796,1 
"06001","4069.00","2","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1156,1 
"06001","4069.00","3","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1887,1 
"06001","4070.00","1","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1059,1 
"06001","4070.00","2","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1109,1 
"06001","4070.00","3","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1300,1 
"06001","4070.00","4","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1522,1 
"06001","4070.00","5","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1089,1 
"06001","4071.01","1","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",2169,1 
"06001","4071.01","2","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1389,1 
"06001","4071.02","1","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1627,1 
"06001","4071.02","2","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",945,1 
"06001","4071.02","3","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",891,1 
"06001","4071.02","4","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",919,1 
"06001","4072.00","1","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1623,1 
"06001","4072.00","2","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1727,1 
"06001","4072.00","3","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1674,1 
"06001","4072.00","4","06","00123","CA","Alameda CA","Alameda County (Northwest)--Oakland City (San Antonio/Fruitvale)",1799,1 
"06001","4073.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1366,1 
"06001","4073.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",2577,1 
"06001","4074.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1750,1 
"06001","4074.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1542,1 
"06001","4074.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1120,1 
"06001","4075.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",998,1 
"06001","4075.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",2130,1 
"06001","4075.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1255,1 
"06001","4076.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1038,1 
"06001","4076.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1080,1 
"06001","4076.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1203,1 
"06001","4076.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1713,1 
"06001","4076.00","5","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1356,1 
"06001","4077.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1585,1 
"06001","4077.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1098,1 
"06001","4077.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",911,1 
"06001","4077.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",871,1 
"06001","4078.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",854,1 
"06001","4078.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1519,1 
"06001","4079.00","1","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",875,1 
"06001","4079.00","2","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",897,1 
"06001","4079.00","3","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1309,1 
"06001","4080.00","1","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",758,1 
"06001","4080.00","2","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1872,1 
"06001","4081.00","1","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1537,1 
"06001","4081.00","2","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1363,1 
"06001","4081.00","3","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",956,1 
"06001","4081.00","4","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",807,1 
"06001","4081.00","5","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",2049,1 
"06001","4082.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1375,1 
"06001","4082.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",2031,1 
"06001","4082.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1065,1 
"06001","4083.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",836,1 
"06001","4083.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1028,1 
"06001","4083.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1033,1 
"06001","4083.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",946,1 
"06001","4083.00","5","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",948,1 
"06001","4084.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1482,1 
"06001","4084.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",971,1 
"06001","4084.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1474,1 
"06001","4085.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1064,1 
"06001","4085.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1340,1 
"06001","4085.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1022,1 
"06001","4085.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",881,1 
"06001","4085.00","5","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1445,1 
"06001","4086.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1919,1 
"06001","4086.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1777,1 
"06001","4086.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1472,1 
"06001","4086.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",999,1 
"06001","4087.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1144,1 
"06001","4087.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1260,1 
"06001","4087.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1352,1 
"06001","4087.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1067,1 
"06001","4087.00","5","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1698,1 
"06001","4087.00","6","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1253,1 
"06001","4088.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1642,1 
"06001","4088.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1949,1 
"06001","4088.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1299,1 
"06001","4088.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",2367,1 
"06001","4089.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1678,1 
"06001","4089.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",2179,1 
"06001","4090.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",3086,1 
"06001","4090.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1793,1 
"06001","4091.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1283,1 
"06001","4091.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1189,1 
"06001","4092.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",2170,1 
"06001","4092.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1585,1 
"06001","4093.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1705,1 
"06001","4093.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1439,1 
"06001","4093.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1568,1 
"06001","4093.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",989,1 
"06001","4094.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1030,1 
"06001","4094.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",2708,1 
"06001","4094.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1641,1 
"06001","4095.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1772,1 
"06001","4095.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1568,1 
"06001","4095.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1050,1 
"06001","4096.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1156,1 
"06001","4096.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1123,1 
"06001","4096.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",940,1 
"06001","4096.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1098,1 
"06001","4096.00","5","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1460,1 
"06001","4097.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1042,1 
"06001","4097.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",2104,1 
"06001","4097.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1167,1 
"06001","4097.00","4","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1210,1 
"06001","4098.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",817,1 
"06001","4098.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1640,1 
"06001","4098.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",763,1 
"06001","4099.00","1","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",734,1 
"06001","4099.00","2","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",661,1 
"06001","4099.00","3","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",1259,1 
"06001","4099.00","4","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",892,1 
"06001","4100.00","1","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",950,1 
"06001","4100.00","2","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",2061,1 
"06001","4100.00","3","06","00112","CA","Alameda CA","Alameda County (Northwest)--Oakland City (Oakland Hills)",20,1 
"06001","4101.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1355,1 
"06001","4101.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1570,1 
"06001","4102.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1842,1 
"06001","4102.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",942,1 
"06001","4102.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",895,1 
"06001","4103.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1026,1 
"06001","4103.00","2","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1265,1 
"06001","4103.00","3","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1745,1 
"06001","4104.00","1","06","00113","CA","Alameda CA","Alameda County (West)--Oakland City (Elmhurst/Central/East Oakland)",1027,1 
